Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal
2021-06-01,1000h - 1230h,JIC Inspection Services (53 Pioneer Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.657832233969,1.31133149338762,628505
2021-06-01,1100h - 1230h,VICOM Inspection Centre (511 Bukit Batok Street 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.755832339467,1.34175978313366,659545
2021-06-01,1955h - 2030h,Seletar Mall (33 Sengkang West Avenue),NTUC FairPrice,https://mothership.sg/2021/06/june-4-covid-19-evening-update/,Added/ Updated on 2021-06-05,103.876156956828,1.3913688093851,797653
2021-05-30,0940h - 1630h,NTUC Foodfare (476D Upper Serangoon View),,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.903623796196,1.37791506138101,537476
2021-05-30,1100h - 2200h,Hougang Green Shopping Mall (21 Hougang Street 51),Pizza Hut,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.887847089168,1.37931783471773,538719
2021-05-30,1125h - 1200h,Ang Mo Supermarket (642 Hougang Avenue 8),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.879948293051,1.37169878879802,530642
2021-05-30,1200h - 1300h,Bugis Street (3 New Bugis Street),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.854935164999,1.30056609522079,188867
2021-05-30,1800h - 1900h,Hong Yang Health Products & Foot Reflexology Centre (38 Beo Crescent),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.827290023383,1.28855393184563,160038
2021-05-30,2005h - 0005h,Marina Bay Sands Casino (10 Bayfront Avenue),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.858562162091,1.28257452719678,018956
2021-05-29,0110h - 0530h,Marina Bay Sands Casino (10 Bayfront Avenue),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.858562162091,1.28257452719678,018956
2021-05-29,0900h - 1300h,NTUC Foodfare (308 Anchorvale Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.886445107411,1.38925397515391,540308
2021-05-29,1020h - 1100h,Seletar Mall (33 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.876156956828,1.3913688093851,797653
2021-05-29,1255h - 2225h,NTUC Foodfare (476D Upper Serangoon View),,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.903623796196,1.37791506138101,537476
2021-05-29,1315h - 1500h,Chien Chi Tow Healthcare (78 Redhill Lane),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.818486786844,1.28843088346846,150078
2021-05-29,1555h - 1645h,Peninsula Plaza Singapore (111 North Bridge Road),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.85080450702,1.29232248414936,NIL
2021-05-29,1815h - 1915h,Thong Sheng Motors Trading (7 Pioneer Road North),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.695427890578,1.32483634845564,628459
2021-05-29,1820h - 2000h,VivoCity (1 HarbourFront Walk),FairPrice Xtra,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.82238251183,1.26427727331345,NIL
2021-05-29,1840h - 1950h,ESR BizPark@Chai Chee (750A Chai Chee Road),Decathlon,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.922124606113,1.32297820248267,469001
2021-05-29,2000h - 2035h,Prime Supermarket (763 Jurong West Street 75),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.698292005963,1.34872644269897,640763
2021-05-29,2030h - 2055h,Plaza Singapura (68 Orchard Road),Cold Storage,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.845067272666,1.30082071769235,238839
2021-05-29,2030h - 2115h,Plaza Singapura (68 Orchard Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.845067272666,1.30082071769235,238839
2021-05-28,0800h - 1800h,Orchard Hotel Singapore (442 Orchard Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.828197283057,1.30762511521725,NIL
2021-05-28,0900h - 2100h,NTUC Foodfare (308 Anchorvale Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.886445107411,1.38925397515391,540308
2021-05-28,1010h - 1155h,Carole Unisex Salon (620 Hougang Avenue 8),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.883968140531,1.3701440065551,530620
2021-05-28,1100h - 2200h,Hougang Green Shopping Mall (21 Hougang Street 51),Pizza Hut,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.887847089168,1.37931783471773,538719
2021-05-28,1200h - 1900h,Atatzcutz Singapore (348 Bedok Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,"Added/ Updated on 2021-06-04, Date is till 31 May 2021",103.948260304303,1.33143623119911,469560
2021-05-28,1300h - 1340h,Masjid Jamek Queenstown (946 Margaret Drive),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.815415725873,1.29301045552152,149309
2021-05-28,1615h - 1650h,Sheng Shiong Supermarket (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.871190376558,1.39183688254074,790455
2021-05-28,1930h - 0000h,NTUC Foodfare (308 Anchorvale Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.886445107411,1.38925397515391,540308
2021-05-28,1955h - 2055h,Seletar Mall (33 Sengkang West Avenue),NTUC FairPrice,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.876156956828,1.3913688093851,797653
2021-05-28,1955h - 2105h,The Seletar Mall (33 Sengkang West Avenue),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.876156956828,1.3913688093851,797653
2021-05-27,0000h - 0730h,NTUC Foodfare (308 Anchorvale Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.886445107411,1.38925397515391,540308
2021-05-27,0000h - 2359h,Tuas Amenity Centre (71 Pioneer Road),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,"Added/ Updated on 2021-06-03, Date is till 31 May 2021",103.652208660421,1.31720416812204,639591
2021-05-27,0000h -2359h,Tuas Amenity Centre Carpark Booth (71 Pioneer Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,"Added/ Updated on 2021-06-02, Date is from 27 May to 31 May",103.652208660421,1.31720416812204,639591
2021-05-27,0600h - 1900h,Food Hub (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.871190376558,1.39183688254074,790455
2021-05-27,0750h - 0820h ,Sheng Shiong Supermarket (417 Fernvale Link),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.879874611419,1.39158622983505,790417
2021-05-27,0905h - 1030h,Bukit Merah Community Centre (4000 Jalan Bukit Merah),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.815828547684,1.28525427322707,159465
2021-05-27,0915h - 1400h,LeVel 33 (8 Marina Boulevard),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.854188393989,1.27998145046295,018981
2021-05-27,1100h - 2230h,Chop Joo Hiong Eating House (237 Serangoon Avenue 3),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.87013457465,1.35381198342473,550237
2021-05-27,1125h - 2035h,Tiong Bahru Plaza (298 Tiong Bahru Road),328 Katong Laksa,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.828004844701,1.2863085351796,168730
2021-05-27,1240h - 1345h,NTUC FairPrice (50 Havelock Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.826802915076,1.2897647546758,160050
2021-05-27,1400h - 2200h,Atatzcut Singapore (348 Bedok Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.948260304303,1.33143623119911,469560
2021-05-27,1605h - 1805h,Health Management Centre (809 French Road),,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.862059784174,1.3083939667367,200809
2021-05-27,1630h - 1700h,Yuhua Village Market and Food Centre (254 Jurong East Street 24),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.737851045986,1.34351625707382,600254
2021-05-27,1700h - 1730h,Sheng Shiong Supermarket (200 Woodlands Industrial Park E7),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.797050379065,1.45089565555643,757177
2021-05-27,1725h - 1825h,GP Motoring (282 Macpherson Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.877130417609,1.33039834337195,348607
2021-05-27,1755h - 2030h,Lucky Plaza (304 Orchard Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.834005158524,1.3044637897474,NIL
2021-05-27,2230h - 2300h,Atatzcutz Singapore (348 Bedok Road),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.948260304303,1.33143623119911,469560
2021-05-26,0900h - 1700h,Sri Murugan Trading Pte Ltd (308 Anchorvale Road),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.886445107411,1.38925397515391,540308
2021-05-26,0905h - 1200h,McDonald's (293 Yishun Street 22),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.837858420722,1.43591598491658,760293
2021-05-26,1130h - 2100h,Tiong Bahru Plaza (298 Tiong Bahru Road),328 Katong Laksa,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.828004844701,1.2863085351796,168730
2021-05-26,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.835058273602,1.42951728655036,769093
2021-05-26,1355h - 1700h,VivoCity (1 HarbourFront Walk),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.82238251183,1.26427727331345,NIL
2021-05-26,1400h - 1430h,New Trendy Salon LLP (84 Redhill Lane),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.818851050947,1.28708575034922,NIL
2021-05-26,1430h - 1500h,One Commonwealth (1 Commonwealth Lane),Passion Bike,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.796927634921,1.30430366397836,149544
2021-05-26,1630h - 1700h,Yuhua Village Market and Food Centre (254 Jurong East Street 24),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.737851045986,1.34351625707382,600254
2021-05-26,1710h - 1740h,Giant (256 Bangkit Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.772937487128,1.37904775583142,670256
2021-05-26,1850h - 2025h,Decathlon - Singapore Lab (230 Stadium Boulevard),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.882367769241,1.30426016123523,397799
2021-05-26,2115h - 2220h,People Park's Centre (101 Upper Cross Street),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.843963952339,1.28584018867746,NIL
2021-05-25,0600h - 1900h,Food Hub (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.871190376558,1.39183688254074,790455
2021-05-25,0920h - 1000h,Sheng Shiong Supermarket (108 McNair Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.859382719506,1.3216190383169,321108
2021-05-25,1230h - 1430h,Beauty World Centre (144 Upper Bukit Timah Road),Beauty World Thai Massage,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.776539385678,1.34241264188642,588177
2021-05-25,1500h - 1550h,Tradehub 21 (18 Boon Lay Way),Rodalink Jurong East Bike Megastore,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.752749137065,1.32855512493378,609966
2021-05-25,1535h -1630h,Sheng Shiong Supermarket (455 Sengkang West Avenue),,https://www.todayonline.com/singapore/plaza-singapura-and-seletar-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-02,103.871190376558,1.39183688254074,790455
2021-05-25,1800h - 1900h,"Al Barakah Health and Beauty Mart (302 Woodlands Street 
 31)",,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.871190376558,1.39183688254074,790455
2021-05-24,0600h - 1500h,The Woodgrove (30 Woodlands Avenue 1),McDonald's,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.781337285958,1.42933633490183,739065
2021-05-24,0600h - 1900h,Food Hub (455 Sengkang West Avenue),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.871190376558,1.39183688254074,790455
2021-05-24,1155h - 1625h,Ramada (16 Ah Hood Road),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.846340466467,1.32687187826846,NIL
2021-05-24,1230h - 1300h,D'FoodStop@ABC (2 Jalan Bukit Merah),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.80686187976,1.2866292132996,150002
2021-05-24,1235h - 1310h,NTUC FairPrice (30 Bendemeer Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.863880362385,1.31906233206995,330030
2021-05-24,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.835058273602,1.42951728655036,769093
2021-05-24,1745h - 1845h,Yew Tee Community Club (20 Choa Chu Kang Street 52),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.744971294739,1.39480564592114,689286
2021-05-24,2025h - 2100h,Causeway Point (1 Woodlands Square),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.786009973678,1.43608867729912,738099
2021-05-23,0815h - 0920h,Sheng Shiong Supermarket (108 McNair Road),,https://www.channelnewsasia.com/news/singapore/beauty-world-decathlon-lab-covid-19-places-locations-may-29-14911060,Added/ Updated on 2021-05-30,103.859382719506,1.3216190383169,321108
2021-05-23,1100h - 1225h,Jurong Point (1 Jurong West Central 2),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.706685012654,1.33945200436318,NIL
2021-05-23,1100h - 2100h,Indobowl and Royz et Vous (37 & 39 Sultan Gate),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.860620169296,1.30147123912026,198485
2021-05-23,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.835058273602,1.42951728655036,769093
2021-05-23,1430h - 1535h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.835058273602,1.42951728655036,769093
2021-05-23,1755h - 1830h,Changi City Point (5 Changi Business Park Central 1),,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.962946043413,1.33408363820793,NIL
2021-05-23,1955h - 2030h,NEX (23 Serangoon Central),FairPrice Xtra,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.871861615443,1.35067552120318,556083
2021-05-22,0000h - 0400h,The Woodgrove (30 Woodlands Avenue 1),McDonald's,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.781337285958,1.42933633490183,739065
2021-05-22,0740h - 2000h,West Mall (1 Bukit Batok Central Link),Subway,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.749021976618,1.35018916560505,658713
2021-05-22,0830h - 0930h,"Fu Nan Traditional Chinese Medicine Centre (152 Bukit 
 Batok Street 11)",,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.749021976618,1.35018916560505,658713
2021-05-22,1220h - 1300h,Hup Choon Eating House (1 Binjai Park),,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.786493273519,1.33583983703734,589818
2021-05-22,1230h - 1300h,NTUC FairPrice (1 Jalan Bukit Merah),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.808286977232,1.28644157642074,150001
2021-05-22,1240h - 1310h,NTUC FairPrice (1 Jalan Bukit Merah),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.808286977232,1.28644157642074,150001
2021-05-22,1320h - 1530h,NTUC FairPrice (301 Yishun Avenue 2),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.835058273602,1.42951728655036,769093
2021-05-22,1435h - 1510h,Sunshine Plaza (475 Choa Chu Kang Avenue 3),Giant Supermarket,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.738931794069,1.37805614752084,680475
2021-05-22,1500h - 2100h,Westgate (3 Gateway Drive),Pizza Hut,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.742722109979,1.33429478930696,NIL
2021-05-22,1515h - 1620h,Joo Chiat Complex (1 Joo Chiat Road),,https://www.channelnewsasia.com/news/singapore/fairprice-yishun-mrt-yuhua-village-market-covid-19-locations-moh-14934416,Added/ Updated on 2021-06-03,103.898397565472,1.31593802099833,420001
2021-05-22,1520h - 1625h,Mustafa Centre (145 Syed Alwi Road),,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.855002052529,1.31053493112423,207704
2021-05-22,1530h - 1630h,Bukit Timah Plaza (1 Jalan Anak Bukit),FairPrice Finest,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.778560467143,1.33865677622928,588996
2021-05-22,1605h - 1700h,KINEX (11 Tanjong Katong Road),Eccellente by HAO Mart,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.894755701595,1.31426620953983,NIL
2021-05-22,1620h - 1655h,Le Quest Mall (4 Bukit Batok Street 41),FairPrice Finest,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.741127005764,1.35594171176111,657991
2021-05-22,1705h - 1740h,Lucky Plaza (304 Orchard Road),,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.834005158524,1.3044637897474,NIL
2021-05-22,1710h - 1800h,Hafary Pte Ltd (560 Balestier Road),,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.844652596814,1.32697917569246,329876
2021-05-22,1900h - 2015h,Lemongrass (476 Upper Serangoon View),,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.903713550367,1.37743337773734,530476
2021-05-21,0800h - 0850h,Yuhua Community Club (90 Boon Lay Way),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.737115832566,1.33995851319377,609958
2021-05-21,0800h - 2200h,Westgate (3 Gateway Drive),,https://www.todayonline.com/singapore/2-community-clubs-and-2-hotels-among-places-visited-covid-19-cases-while-infectious-moh,Added/ Updated on 2021-06-04,103.742722109979,1.33429478930696,NIL
2021-05-21,0845h - 0915h,Quan Shui Wet Market (156 Bukit Batok Street 11),,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.743842009803,1.34836489977938,650156
2021-05-21,0915h - 0950h,Le Quest Mall (4 Bukit Batok Street 41),FairPrice Finest,https://www.channelnewsasia.com/news/singapore/covid-19-locations-may-26-mcdonalds-woodlands-poke-theory-novena-14889532,Added/ Updated on 2021-05-27,103.741127005764,1.35594171176111,657991
2021-05-21,1030h - 1100h,Sri Murugan Hill Temple (931 Upper Bukit Timah Road),,https://www.todayonline.com/singapore/resorts-world-sentosa-casino-supermarket-chua-chu-kang-among-places-visited-covid-19-cases,Added/ Updated on 2021-06-01,103.761623921943,1.37707008676107,678207
2021-05-21,1100h - 1600h,Punggol Plaza (168 Punggol Field),,https://www.todayonline.com/singapore/punggol-plaza-mbs-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-25,103.912976437583,1.39418409438271,820168
2021-05-21,1100h - 2100h,Indobowl and Royz et Vous (37 & 39 Sultan Gate),,https://www.todayonline.com/singapore/chinatown-point-plq-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-29,103.860620169296,1.30147123912026,198485
2021-05-21,1105h - 1155h,Al Forno (East Coast) Pte Ltd (400 East Coast Road),,https://www.todayonline.com/singapore/westgate-lucky-plaza-and-mustafa-centre-among-places-visited-covid-19-cases-while,Added/ Updated on 2021-05-28,103.912040445917,1.30869696282346,428996
2021-05-21,1415h - 1500h,POSB Bukit Batok Branch (636 Bukit Batok Central),,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/press-releases/annexes-(9).pdf,Added/ Updated on 2021-05-26,103.751825708286,1.34963273798353,650636
2021-05-21,1445h - 2100h,Westgate (3 Gateway Drive) ,Pizza Hut,https://www.todayonline.com/singapore/punggol-plaza-mbs-mall-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-05-25,103.742722109979,1.33429478930696,NIL
